date,state,deaths
3/24/2020 12:00:00 AM,alabama,192
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,6
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,2
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,2
3/24/2020 12:00:00 AM,alabama,4
3/24/2020 12:00:00 AM,alabama,6
3/24/2020 12:00:00 AM,alabama,11
3/24/2020 12:00:00 AM,alabama,17
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,2
3/24/2020 12:00:00 AM,alabama,4
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,2
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,2
3/24/2020 12:00:00 AM,alabama,3
3/24/2020 12:00:00 AM,alabama,2
3/24/2020 12:00:00 AM,alabama,3
3/24/2020 12:00:00 AM,alabama,7
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,12
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,2
3/24/2020 12:00:00 AM,alabama,4
3/24/2020 12:00:00 AM,alabama,5
3/24/2020 12:00:00 AM,alabama,6
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,2
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,2
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,3
3/24/2020 12:00:00 AM,alabama,4
3/24/2020 12:00:00 AM,alabama,13
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,2
3/24/2020 12:00:00 AM,alabama,4
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,2
3/24/2020 12:00:00 AM,alabama,6
3/24/2020 12:00:00 AM,alabama,26
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,3
3/24/2020 12:00:00 AM,alabama,6
3/24/2020 12:00:00 AM,alabama,2
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,1
3/25/2020 12:00:00 AM,alabama,1
3/25/2020 12:00:00 AM,alabama,1
3/25/2020 12:00:00 AM,alabama,3
3/25/2020 12:00:00 AM,alabama,1
3/25/2020 12:00:00 AM,alabama,3
3/25/2020 12:00:00 AM,alabama,6
3/25/2020 12:00:00 AM,alabama,1
3/25/2020 12:00:00 AM,alabama,2
3/25/2020 12:00:00 AM,alabama,3
3/25/2020 12:00:00 AM,alabama,7
3/25/2020 12:00:00 AM,alabama,37
3/25/2020 12:00:00 AM,alabama,1
3/25/2020 12:00:00 AM,alabama,2
3/25/2020 12:00:00 AM,alabama,4
3/25/2020 12:00:00 AM,alabama,1
3/25/2020 12:00:00 AM,alabama,3
3/25/2020 12:00:00 AM,alabama,7
3/25/2020 12:00:00 AM,alabama,10
3/25/2020 12:00:00 AM,alabama,21
3/25/2020 12:00:00 AM,alabama,1
3/25/2020 12:00:00 AM,alabama,2
3/25/2020 12:00:00 AM,alabama,1
3/25/2020 12:00:00 AM,alabama,3
3/25/2020 12:00:00 AM,alabama,1
3/25/2020 12:00:00 AM,alabama,2
3/25/2020 12:00:00 AM,alabama,1
3/25/2020 12:00:00 AM,alabama,2
3/25/2020 12:00:00 AM,alabama,4
3/25/2020 12:00:00 AM,alabama,5
3/25/2020 12:00:00 AM,alabama,6
3/25/2020 12:00:00 AM,alabama,14
3/25/2020 12:00:00 AM,alabama,1
3/25/2020 12:00:00 AM,alabama,2
3/25/2020 12:00:00 AM,alabama,13
3/25/2020 12:00:00 AM,alabama,1
3/25/2020 12:00:00 AM,alabama,2
3/25/2020 12:00:00 AM,alabama,3
3/25/2020 12:00:00 AM,alabama,12
3/25/2020 12:00:00 AM,alabama,1
3/25/2020 12:00:00 AM,alabama,2
3/25/2020 12:00:00 AM,alabama,3
3/25/2020 12:00:00 AM,alabama,1
3/25/2020 12:00:00 AM,alabama,2
3/25/2020 12:00:00 AM,alabama,1
3/25/2020 12:00:00 AM,alabama,1
3/25/2020 12:00:00 AM,alabama,2
3/25/2020 12:00:00 AM,alabama,3
3/25/2020 12:00:00 AM,alabama,4
3/25/2020 12:00:00 AM,alabama,5
3/25/2020 12:00:00 AM,alabama,1
3/25/2020 12:00:00 AM,alabama,2
3/25/2020 12:00:00 AM,alabama,3
3/25/2020 12:00:00 AM,alabama,5
3/25/2020 12:00:00 AM,alabama,8
3/25/2020 12:00:00 AM,alabama,13
3/25/2020 12:00:00 AM,alabama,18
3/25/2020 12:00:00 AM,alabama,1
3/25/2020 12:00:00 AM,alabama,2
3/25/2020 12:00:00 AM,alabama,4
3/25/2020 12:00:00 AM,alabama,6
